** CONVERTED FROM C:\Users\ericf\Documents\MATLAB\sr1.edf using edfapi 4.1 Win32 Nov 22 2019 on Fri May 10 12:56:03 2024
** DATE: Fri May 10 12:46:38 2024
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** EYELINK II CL v4.48 Nov 25 2009
** CAMERA: EyeLink CL-OL HEAD Version 1.0 Sensor=BJC
** SERIAL NUMBER: CLO-ZAA25
** CAMERA_CONFIG: ZAA25140.SCD
** RECORDED FROM OUTPUT MENU
** MENU: HAS_SAMPLES
** MENU: HAS_EVENTS
**

MSG	5088205 RECCFG CR 250 2 2 R
MSG	5088205 ELCLCFG MLRR
MSG	5088205 GAZE_COORDS 0.00 0.00 1024.00 768.00
MSG	5088205 THRESHOLDS R 56 172
MSG	5088205 ELCL_PROC ELLIPSE  (5)
MSG	5088205 ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30
MSG	5088206 !MODE RECORD CR 250 2 2 R
START	5088210 	RIGHT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	HREF	RIGHT	RATE	 250.00	TRACKING	CR	FILTER	2
SAMPLES	GAZE	RIGHT	RATE	 250.00	TRACKING	CR	FILTER	2	INPUT
INPUT	5088210	255
SFIX R   5088210
5089302	  510.9	  382.9	 1000.0	  255.0	...
5089306	  510.9	  382.9	 1000.0	  255.0	...
5089310	  510.9	  382.9	 1000.0	  255.0	...
5089314	  510.9	  382.9	 1000.0	  255.0	...
5089318	  510.9	  382.9	 1000.0	  255.0	...
5089322	  510.9	  382.9	 1000.0	  255.0	...
5089326	  510.9	  382.9	 1000.0	  255.0	...
5089330	  510.9	  382.9	 1000.0	  255.0	...
5089334	  510.9	  382.9	 1000.0	  255.0	...
5089338	  510.9	  382.9	 1000.0	  255.0	...
5089342	  510.9	  382.9	 1000.0	  255.0	...
5089346	  510.9	  382.9	 1000.0	  255.0	...
5089350	  510.9	  382.9	 1000.0	  255.0	...
5089354	  510.9	  382.9	 1000.0	  255.0	...
5089358	  510.9	  382.9	 1000.0	  255.0	...
5089362	  510.9	  382.9	 1000.0	  255.0	...
5089366	  510.9	  382.9	 1000.0	  255.0	...
5089370	  510.9	  382.9	 1000.0	  255.0	...
5089374	  510.9	  382.9	 1000.0	  255.0	...
5089378	  510.9	  382.9	 1000.0	  255.0	...
5089382	  510.9	  382.9	 1000.0	  255.0	...
5089386	  510.9	  382.9	 1000.0	  255.0	...
5089390	  510.9	  382.9	 1000.0	  255.0	...
5089394	  510.9	  382.9	 1000.0	  255.0	...
5089398	  510.9	  382.9	 1000.0	  255.0	...
5089402	  510.9	  382.9	 1000.0	  255.0	...
5089406	  510.9	  382.9	 1000.0	  255.0	...
5089410	  510.9	  382.9	 1000.0	  255.0	...
5089414	  510.9	  382.9	 1000.0	  255.0	...
5089418	  510.9	  382.9	 1000.0	  255.0	...
5089422	  510.9	  382.9	 1000.0	  255.0	...
5089426	  510.9	  382.9	 1000.0	  255.0	...
5089430	  510.9	  382.9	 1000.0	  255.0	...
5089434	  510.9	  382.9	 1000.0	  255.0	...
5089438	  510.9	  382.9	 1000.0	  255.0	...
5089442	  510.9	  382.9	 1000.0	  255.0	...
5089446	  510.9	  382.9	 1000.0	  255.0	...
5089450	  510.9	  382.9	 1000.0	  255.0	...
5089454	  510.9	  382.9	 1000.0	  255.0	...
5089458	  510.9	  382.9	 1000.0	  255.0	...
5089462	  510.9	  382.9	 1000.0	  255.0	...
5089466	  510.9	  382.9	 1000.0	  255.0	...
5089470	  510.9	  382.9	 1000.0	  255.0	...
5089474	  510.9	  382.9	 1000.0	  255.0	...
5089478	  510.9	  382.9	 1000.0	  255.0	...
5089482	  510.9	  382.9	 1000.0	  255.0	...
5089486	  510.9	  382.9	 1000.0	  255.0	...
5089490	  510.9	  382.9	 1000.0	  255.0	...
5089494	  510.9	  382.9	 1000.0	  255.0	...
5089498	  510.9	  382.9	 1000.0	  255.0	...
5089502	  510.9	  382.9	 1000.0	  255.0	...
5089506	  510.9	  382.9	 1000.0	  255.0	...
5089510	  510.9	  382.9	 1000.0	  255.0	...
5089514	  510.9	  382.9	 1000.0	  255.0	...
5089518	  510.9	  382.9	 1000.0	  255.0	...
5089522	  510.9	  382.9	 1000.0	  255.0	...
5089526	  510.9	  382.9	 1000.0	  255.0	...
5089530	  510.9	  382.9	 1000.0	  255.0	...
5089534	  510.9	  382.9	 1000.0	  255.0	...
5089538	  510.9	  382.9	 1000.0	  255.0	...
5089542	  510.9	  382.9	 1000.0	  255.0	...
5089546	  510.9	  382.9	 1000.0	  255.0	...
5089550	  510.9	  382.9	 1000.0	  255.0	...
5089554	  510.9	  382.9	 1000.0	  255.0	...
5089558	  510.9	  382.9	 1000.0	  255.0	...
5089562	  510.9	  382.9	 1000.0	  255.0	...
5089566	  510.9	  382.9	 1000.0	  255.0	...
5089570	  510.9	  382.9	 1000.0	  255.0	...
5089574	  510.9	  382.9	 1000.0	  255.0	...
5089578	  510.9	  382.9	 1000.0	  255.0	...
5089582	  510.9	  382.9	 1000.0	  255.0	...
5089586	  510.9	  382.9	 1000.0	  255.0	...
5089590	  510.9	  382.9	 1000.0	  255.0	...
5089594	  510.9	  382.9	 1000.0	  255.0	...
5089598	  510.9	  382.9	 1000.0	  255.0	...
5089602	  510.9	  382.9	 1000.0	  255.0	...
5089606	  510.9	  382.9	 1000.0	  255.0	...
5089610	  510.9	  382.9	 1000.0	  255.0	...
5089614	  510.9	  382.9	 1000.0	  255.0	...
5089618	  510.9	  382.9	 1000.0	  255.0	...
5089622	  510.9	  382.9	 1000.0	  255.0	...
5089626	  510.9	  382.9	 1000.0	  255.0	...
5089630	  510.9	  382.9	 1000.0	  255.0	...
5089634	  510.9	  382.9	 1000.0	  255.0	...
5089638	  510.9	  382.9	 1000.0	  255.0	...
5089642	  510.9	  382.9	 1000.0	  255.0	...
5089646	  510.9	  382.9	 1000.0	  255.0	...
5089650	  510.9	  382.9	 1000.0	  255.0	...
5089654	  510.9	  382.9	 1000.0	  255.0	...
5089658	  510.9	  382.9	 1000.0	  255.0	...
